"BehaviorSpace results (NetLogo 6.2.0)"
"0011_final_ABM.nlogo"
"day-time"
"03/29/2021 11:22:03:424 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-60","60","-60","60"
"[run number]","recovery","infectious-capability","face-mask?","random-period?","action-mode","population","death-rate","mobility","incubation","[step]","100 * count turtles with [color = white] / (population * 1000)"
"3","14","85","false","false","1. day-time","2","1","9","7","26","0"
"3","14","85","false","false","1. day-time","2","1","9","7","27","0"
"3","14","85","false","false","1. day-time","2","1","9","7","28","0.05"
"3","14","85","false","false","1. day-time","2","1","9","7","29","0.1"
"3","14","85","false","false","1. day-time","2","1","9","7","30","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","31","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","32","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","33","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","34","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","35","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","36","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","37","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","38","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","39","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","40","0.15"
"3","14","85","false","false","1. day-time","2","1","9","7","41","0.2"
"3","14","85","false","false","1. day-time","2","1","9","7","42","0.2"
"3","14","85","false","false","1. day-time","2","1","9","7","43","0.2"
"3","14","85","false","false","1. day-time","2","1","9","7","44","0.2"
"3","14","85","false","false","1. day-time","2","1","9","7","45","0.25"
"3","14","85","false","false","1. day-time","2","1","9","7","46","0.25"
"3","14","85","false","false","1. day-time","2","1","9","7","47","0.25"
"3","14","85","false","false","1. day-time","2","1","9","7","48","0.3"
"3","14","85","false","false","1. day-time","2","1","9","7","49","0.3"
"3","14","85","false","false","1. day-time","2","1","9","7","50","0.35"
"3","14","85","false","false","1. day-time","2","1","9","7","51","0.35"
"3","14","85","false","false","1. day-time","2","1","9","7","52","0.35"
"3","14","85","false","false","1. day-time","2","1","9","7","53","0.4"
"3","14","85","false","false","1. day-time","2","1","9","7","54","0.4"
"3","14","85","false","false","1. day-time","2","1","9","7","55","0.5"
"3","14","85","false","false","1. day-time","2","1","9","7","56","0.55"
"3","14","85","false","false","1. day-time","2","1","9","7","57","0.6"
"3","14","85","false","false","1. day-time","2","1","9","7","58","0.6"
"3","14","85","false","false","1. day-time","2","1","9","7","59","0.6"
"3","14","85","false","false","1. day-time","2","1","9","7","60","0.6"
"3","14","85","false","false","1. day-time","2","1","9","7","61","0.65"
"3","14","85","false","false","1. day-time","2","1","9","7","62","0.7"
"3","14","85","false","false","1. day-time","2","1","9","7","63","0.85"
"3","14","85","false","false","1. day-time","2","1","9","7","64","0.85"
"3","14","85","false","false","1. day-time","2","1","9","7","65","0.9"
"3","14","85","false","false","1. day-time","2","1","9","7","66","1"
"3","14","85","false","false","1. day-time","2","1","9","7","67","1"
"3","14","85","false","false","1. day-time","2","1","9","7","68","1.15"
"3","14","85","false","false","1. day-time","2","1","9","7","69","1.2"
"3","14","85","false","false","1. day-time","2","1","9","7","70","1.25"
"3","14","85","false","false","1. day-time","2","1","9","7","71","1.3"
"3","14","85","false","false","1. day-time","2","1","9","7","72","1.4"
"3","14","85","false","false","1. day-time","2","1","9","7","73","1.55"
"3","14","85","false","false","1. day-time","2","1","9","7","74","1.55"
"3","14","85","false","false","1. day-time","2","1","9","7","75","1.7"
"3","14","85","false","false","1. day-time","2","1","9","7","76","1.8"
"3","14","85","false","false","1. day-time","2","1","9","7","77","1.9"
"3","14","85","false","false","1. day-time","2","1","9","7","78","2.2"
"3","14","85","false","false","1. day-time","2","1","9","7","79","2.2"
"3","14","85","false","false","1. day-time","2","1","9","7","80","2.5"
"3","14","85","false","false","1. day-time","2","1","9","7","81","2.7"
"3","14","85","false","false","1. day-time","2","1","9","7","82","2.8"
"3","14","85","false","false","1. day-time","2","1","9","7","83","3.25"
"3","14","85","false","false","1. day-time","2","1","9","7","84","3.55"
"3","14","85","false","false","1. day-time","2","1","9","7","85","3.7"
"3","14","85","false","false","1. day-time","2","1","9","7","86","3.85"
"3","14","85","false","false","1. day-time","2","1","9","7","87","3.95"
"3","14","85","false","false","1. day-time","2","1","9","7","88","4.05"
"3","14","85","false","false","1. day-time","2","1","9","7","89","4.2"
"3","14","85","false","false","1. day-time","2","1","9","7","90","4.35"
"3","14","85","false","false","1. day-time","2","1","9","7","91","4.55"
"3","14","85","false","false","1. day-time","2","1","9","7","92","4.8"
"3","14","85","false","false","1. day-time","2","1","9","7","93","5.15"
"3","14","85","false","false","1. day-time","2","1","9","7","94","5.4"
"3","14","85","false","false","1. day-time","2","1","9","7","95","5.6"
"3","14","85","false","false","1. day-time","2","1","9","7","96","5.8"
"3","14","85","false","false","1. day-time","2","1","9","7","97","6.35"
"3","14","85","false","false","1. day-time","2","1","9","7","98","6.65"
"3","14","85","false","false","1. day-time","2","1","9","7","99","6.9"
"3","14","85","false","false","1. day-time","2","1","9","7","100","7.15"
"3","14","85","false","false","1. day-time","2","1","9","7","101","7.5"
"3","14","85","false","false","1. day-time","2","1","9","7","102","7.6"
"3","14","85","false","false","1. day-time","2","1","9","7","103","7.8"
"3","14","85","false","false","1. day-time","2","1","9","7","104","7.95"
"3","14","85","false","false","1. day-time","2","1","9","7","105","8"
"3","14","85","false","false","1. day-time","2","1","9","7","106","8.35"
"3","14","85","false","false","1. day-time","2","1","9","7","107","8.5"
"3","14","85","false","false","1. day-time","2","1","9","7","108","8.85"
"3","14","85","false","false","1. day-time","2","1","9","7","109","8.95"
"3","14","85","false","false","1. day-time","2","1","9","7","110","9.15"
"3","14","85","false","false","1. day-time","2","1","9","7","111","9.25"
"3","14","85","false","false","1. day-time","2","1","9","7","112","9.35"
"3","14","85","false","false","1. day-time","2","1","9","7","113","9.55"
"3","14","85","false","false","1. day-time","2","1","9","7","114","9.65"
"3","14","85","false","false","1. day-time","2","1","9","7","115","9.8"
"3","14","85","false","false","1. day-time","2","1","9","7","116","9.85"
"3","14","85","false","false","1. day-time","2","1","9","7","117","10"
"3","14","85","false","false","1. day-time","2","1","9","7","118","10.1"
"3","14","85","false","false","1. day-time","2","1","9","7","119","10.2"
"3","14","85","false","false","1. day-time","2","1","9","7","120","10.35"
"3","14","85","false","false","1. day-time","2","1","9","7","121","10.5"
"3","14","85","false","false","1. day-time","2","1","9","7","122","10.65"
"3","14","85","false","false","1. day-time","2","1","9","7","123","10.7"
"3","14","85","false","false","1. day-time","2","1","9","7","124","10.7"
"3","14","85","false","false","1. day-time","2","1","9","7","125","10.75"
"3","14","85","false","false","1. day-time","2","1","9","7","126","10.95"
"3","14","85","false","false","1. day-time","2","1","9","7","127","11"
"3","14","85","false","false","1. day-time","2","1","9","7","128","11.15"
"3","14","85","false","false","1. day-time","2","1","9","7","129","11.15"
"3","14","85","false","false","1. day-time","2","1","9","7","130","11.15"
"3","14","85","false","false","1. day-time","2","1","9","7","131","11.15"
"3","14","85","false","false","1. day-time","2","1","9","7","132","11.15"
"3","14","85","false","false","1. day-time","2","1","9","7","133","11.25"
"3","14","85","false","false","1. day-time","2","1","9","7","134","11.3"
"3","14","85","false","false","1. day-time","2","1","9","7","135","11.35"
"3","14","85","false","false","1. day-time","2","1","9","7","136","11.35"
"3","14","85","false","false","1. day-time","2","1","9","7","137","11.35"
"3","14","85","false","false","1. day-time","2","1","9","7","138","11.35"
"3","14","85","false","false","1. day-time","2","1","9","7","139","11.4"
"3","14","85","false","false","1. day-time","2","1","9","7","140","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","141","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","142","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","143","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","144","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","145","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","146","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","147","11.55"
"3","14","85","false","false","1. day-time","2","1","9","7","148","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","149","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","150","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","151","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","152","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","153","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","154","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","155","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","156","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","157","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","158","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","159","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","160","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","161","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","162","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","163","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","164","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","165","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","166","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","167","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","168","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","169","11.6"
"3","14","85","false","false","1. day-time","2","1","9","7","170","11.6"
"4","14","85","false","false","1. day-time","2","1","9","7","0","0"
"4","14","85","false","false","1. day-time","2","1","9","7","1","0"
"4","14","85","false","false","1. day-time","2","1","9","7","2","0"
"4","14","85","false","false","1. day-time","2","1","9","7","3","0"
"4","14","85","false","false","1. day-time","2","1","9","7","4","0"
"4","14","85","false","false","1. day-time","2","1","9","7","5","0"
"4","14","85","false","false","1. day-time","2","1","9","7","6","0"
"4","14","85","false","false","1. day-time","2","1","9","7","7","0"
"4","14","85","false","false","1. day-time","2","1","9","7","8","0"
"4","14","85","false","false","1. day-time","2","1","9","7","9","0"
"4","14","85","false","false","1. day-time","2","1","9","7","10","0"
"4","14","85","false","false","1. day-time","2","1","9","7","11","0"
"4","14","85","false","false","1. day-time","2","1","9","7","12","0"
"4","14","85","false","false","1. day-time","2","1","9","7","13","0"
"4","14","85","false","false","1. day-time","2","1","9","7","14","0"
"4","14","85","false","false","1. day-time","2","1","9","7","15","0"
"4","14","85","false","false","1. day-time","2","1","9","7","16","0"
"4","14","85","false","false","1. day-time","2","1","9","7","17","0"
"4","14","85","false","false","1. day-time","2","1","9","7","18","0"
"4","14","85","false","false","1. day-time","2","1","9","7","19","0"
"4","14","85","false","false","1. day-time","2","1","9","7","20","0"
"4","14","85","false","false","1. day-time","2","1","9","7","21","0"
"4","14","85","false","false","1. day-time","2","1","9","7","22","0"
"4","14","85","false","false","1. day-time","2","1","9","7","23","0"
"4","14","85","false","false","1. day-time","2","1","9","7","24","0"
"4","14","85","false","false","1. day-time","2","1","9","7","25","0"
"4","14","85","false","false","1. day-time","2","1","9","7","26","0"
"4","14","85","false","false","1. day-time","2","1","9","7","27","0"
"4","14","85","false","false","1. day-time","2","1","9","7","28","0"
"4","14","85","false","false","1. day-time","2","1","9","7","29","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","30","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","31","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","32","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","33","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","34","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","35","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","36","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","37","0.05"
"4","14","85","false","false","1. day-time","2","1","9","7","38","0.1"
"4","14","85","false","false","1. day-time","2","1","9","7","39","0.1"
"4","14","85","false","false","1. day-time","2","1","9","7","40","0.1"
"4","14","85","false","false","1. day-time","2","1","9","7","41","0.1"
"4","14","85","false","false","1. day-time","2","1","9","7","42","0.1"
"4","14","85","false","false","1. day-time","2","1","9","7","43","0.15"
"4","14","85","false","false","1. day-time","2","1","9","7","44","0.15"
"4","14","85","false","false","1. day-time","2","1","9","7","45","0.2"
"4","14","85","false","false","1. day-time","2","1","9","7","46","0.2"
"4","14","85","false","false","1. day-time","2","1","9","7","47","0.2"
"4","14","85","false","false","1. day-time","2","1","9","7","48","0.25"
"4","14","85","false","false","1. day-time","2","1","9","7","49","0.25"
"4","14","85","false","false","1. day-time","2","1","9","7","50","0.25"
"4","14","85","false","false","1. day-time","2","1","9","7","51","0.3"
"4","14","85","false","false","1. day-time","2","1","9","7","52","0.3"
"4","14","85","false","false","1. day-time","2","1","9","7","53","0.3"
"4","14","85","false","false","1. day-time","2","1","9","7","54","0.3"
"4","14","85","false","false","1. day-time","2","1","9","7","55","0.3"
"4","14","85","false","false","1. day-time","2","1","9","7","56","0.35"
"4","14","85","false","false","1. day-time","2","1","9","7","57","0.35"
"4","14","85","false","false","1. day-time","2","1","9","7","58","0.45"
"4","14","85","false","false","1. day-time","2","1","9","7","59","0.45"
"4","14","85","false","false","1. day-time","2","1","9","7","60","0.45"
"4","14","85","false","false","1. day-time","2","1","9","7","61","0.5"
"4","14","85","false","false","1. day-time","2","1","9","7","62","0.55"
"4","14","85","false","false","1. day-time","2","1","9","7","63","0.6"
"4","14","85","false","false","1. day-time","2","1","9","7","64","0.7"
"4","14","85","false","false","1. day-time","2","1","9","7","65","0.7"
"4","14","85","false","false","1. day-time","2","1","9","7","66","0.75"
"4","14","85","false","false","1. day-time","2","1","9","7","67","1"
"4","14","85","false","false","1. day-time","2","1","9","7","68","1.1"
"4","14","85","false","false","1. day-time","2","1","9","7","69","1.15"
"4","14","85","false","false","1. day-time","2","1","9","7","70","1.35"
"4","14","85","false","false","1. day-time","2","1","9","7","71","1.4"
"4","14","85","false","false","1. day-time","2","1","9","7","72","1.5"
"4","14","85","false","false","1. day-time","2","1","9","7","73","1.6"
"4","14","85","false","false","1. day-time","2","1","9","7","74","1.85"
"4","14","85","false","false","1. day-time","2","1","9","7","75","2.2"
"4","14","85","false","false","1. day-time","2","1","9","7","76","2.45"
"4","14","85","false","false","1. day-time","2","1","9","7","77","2.5"
"4","14","85","false","false","1. day-time","2","1","9","7","78","2.6"
"4","14","85","false","false","1. day-time","2","1","9","7","79","2.65"
"4","14","85","false","false","1. day-time","2","1","9","7","80","2.95"
"4","14","85","false","false","1. day-time","2","1","9","7","81","3.15"
"4","14","85","false","false","1. day-time","2","1","9","7","82","3.2"
"4","14","85","false","false","1. day-time","2","1","9","7","83","3.5"
"4","14","85","false","false","1. day-time","2","1","9","7","84","3.6"
"4","14","85","false","false","1. day-time","2","1","9","7","85","3.95"
"4","14","85","false","false","1. day-time","2","1","9","7","86","4.3"
"4","14","85","false","false","1. day-time","2","1","9","7","87","4.5"
"4","14","85","false","false","1. day-time","2","1","9","7","88","4.85"
"4","14","85","false","false","1. day-time","2","1","9","7","89","5.1"
"4","14","85","false","false","1. day-time","2","1","9","7","90","5.45"
"4","14","85","false","false","1. day-time","2","1","9","7","91","5.9"
"4","14","85","false","false","1. day-time","2","1","9","7","92","6.2"
"4","14","85","false","false","1. day-time","2","1","9","7","93","6.6"
"4","14","85","false","false","1. day-time","2","1","9","7","94","6.75"
"4","14","85","false","false","1. day-time","2","1","9","7","95","7.4"
"4","14","85","false","false","1. day-time","2","1","9","7","96","7.6"
"4","14","85","false","false","1. day-time","2","1","9","7","97","7.95"
"4","14","85","false","false","1. day-time","2","1","9","7","98","8.05"
"4","14","85","false","false","1. day-time","2","1","9","7","99","8.2"
"4","14","85","false","false","1. day-time","2","1","9","7","100","8.35"
"4","14","85","false","false","1. day-time","2","1","9","7","101","8.55"
"4","14","85","false","false","1. day-time","2","1","9","7","102","9"
